username,Month,SystemLoggedInTime,Email,Meetings,WorkingOnIssues,SystemInactiveTime,Offs,SkillPointEarned
MKT6592,01-03-2021,10005,13,2111,7881,15195,3,0
MKT6592,01-04-2021,15495,1475,3017,11003,9705,3,0
MKT6592,01-05-2021,15121,510,1939,12672,10079,3,1600
MKT6592,01-06-2021,16751,1542,3719,11490,8449,1,0
MKT6592,01-07-2021,15756,260,4312,11184,9444,1,200
MKT6592,01-08-2021,9551,122,2056,7373,15649,3,1200
MKT6592,01-09-2021,6433,912,1678,3843,18767,1,1100
MKT6625,01-10-2020,13050,2273,1037,9740,12150,3,700
MKT6625,01-11-2020,10905,1459,3435,6011,14295,3,800
MKT6625,01-12-2020,15303,656,1758,12889,9897,2,1700
MKT6625,01-01-2021,10493,541,4554,5398,14707,3,1400
MKT6625,01-02-2021,20944,1931,3347,15666,4256,1,1800
MKT6625,01-03-2021,11613,1149,3272,7192,13587,3,1400
MKT6625,01-04-2021,17153,215,3501,13437,8047,3,200
MKT6625,01-05-2021,12651,127,4995,7529,12549,0,1800
MKT6625,01-06-2021,10725,2210,3181,5334,14475,0,1200
MKT6625,01-07-2021,17201,1945,1241,14015,7999,1,0
MKT6625,01-08-2021,17334,1048,3071,13215,7866,1,1400
MKT6625,01-09-2021,16445,1113,2157,13175,8755,2,1500
MKT6691,01-10-2020,16037,2696,1456,11885,9163,2,300
MKT6691,01-11-2020,19307,2543,4850,11914,5893,3,100
MKT6691,01-12-2020,8704,2594,2488,3622,16496,0,1100
MKT6691,01-01-2021,8824,1444,2861,4519,16376,1,800
MKT6691,01-02-2021,18631,1511,2459,14661,6569,1,1700
MKT6691,01-03-2021,7553,1612,1937,4004,17647,1,300
MKT6691,01-04-2021,11573,1544,1558,8471,13627,3,1700
MKT6691,01-05-2021,16115,998,5241,9876,9085,0,400
MKT6691,01-06-2021,18144,151,1826,16167,7056,2,800
MKT6691,01-07-2021,12100,2635,3878,5587,13100,2,1900
MKT6691,01-08-2021,14636,1724,1964,10948,10564,1,600
MKT6691,01-09-2021,12275,2323,3141,6811,12925,1,0
MKT6699,01-10-2020,18942,1744,2321,14877,6258,0,900
MKT6699,01-11-2020,17659,449,5336,11874,7541,1,1100
MKT6699,01-12-2020,18480,1665,5079,11736,6720,1,400
MKT6699,01-01-2021,9031,439,3061,5531,16169,0,400
MKT6699,01-02-2021,14453,956,1947,11550,10747,3,1600
MKT6699,01-03-2021,8367,563,2235,5569,16833,2,1300
MKT6699,01-04-2021,17230,49,4571,12610,7970,3,800
MKT6699,01-05-2021,11324,1115,3149,7060,13876,2,0
MKT6699,01-06-2021,6687,488,2258,3941,18513,3,900
MKT6699,01-07-2021,20378,2086,2372,15920,4822,3,500
MKT6699,01-08-2021,19372,12,4952,14408,5828,0,1100
MKT6699,01-09-2021,21788,1487,5069,15232,3412,3,200
MKT6759,01-10-2020,8966,278,3634,5054,16234,0,400
MKT6759,01-11-2020,15058,1143,1629,12286,10142,3,400
MKT6759,01-12-2020,11317,902,5334,5081,13883,0,300
MKT6759,01-01-2021,11521,1239,3362,6920,13679,0,600
MKT6759,01-02-2021,19883,1341,3660,14882,5317,2,1500
MKT6759,01-03-2021,15694,789,4793,10112,9506,0,1800
MKT6759,01-04-2021,8064,331,1282,6451,17136,2,1500
MKT6759,01-05-2021,11680,764,2747,8169,13520,3,600
MKT6759,01-06-2021,14360,1049,1451,11860,10840,1,1000
MKT6759,01-07-2021,18596,1787,2515,14294,6604,2,1700
MKT6759,01-08-2021,8357,875,1094,6388,16843,3,1200
MKT6759,01-09-2021,19630,727,3205,15698,5570,1,400
MKT6791,01-10-2020,17344,242,1302,15800,7856,2,100
MKT6791,01-11-2020,8655,1724,1097,5834,16545,3,1200
MKT6791,01-12-2020,10586,1675,1018,7893,14614,3,1000
MKT6791,01-01-2021,9353,491,4056,4806,15847,0,1700
MKT6791,01-02-2021,8778,2638,1393,4747,16422,3,1900
MKT6791,01-03-2021,22898,1866,5006,16026,2302,2,1200
MKT6791,01-04-2021,21459,2108,4820,14531,3741,2,100
MKT6791,01-05-2021,7011,358,2153,4500,18189,3,1600
MKT6791,01-06-2021,19578,407,3750,15421,5622,3,1900
MKT6791,01-07-2021,10004,980,1040,7984,15196,2,2000
MKT6791,01-08-2021,15558,700,907,13951,9642,2,1600
MKT6791,01-09-2021,13560,884,5094,7582,11640,0,1600
MKT6855,01-10-2020,13439,2671,1829,8939,11761,3,600
MKT6855,01-11-2020,19022,2345,1266,15411,6178,3,1900
MKT6855,01-12-2020,13410,2366,4398,6646,11790,0,600
MKT6855,01-01-2021,10034,2446,2053,5535,15166,3,1900
MKT6855,01-02-2021,18343,1248,1459,15636,6857,0,1600
MKT6855,01-03-2021,21714,1053,4986,15675,3486,3,1600
MKT6855,01-04-2021,12740,235,3140,9365,12460,1,1600
MKT6855,01-05-2021,9267,740,4702,3825,15933,0,1300
MKT6855,01-06-2021,15274,2587,1285,11402,9926,2,100
MKT6855,01-07-2021,18408,771,4450,13187,6792,3,700
MKT6855,01-08-2021,18135,1144,2978,14013,7065,3,700
MKT6855,01-09-2021,10142,1017,2208,6917,15058,0,800
MKT6878,01-10-2020,9268,1086,3512,4670,15932,2,300
MKT6878,01-11-2020,20465,2045,5146,13274,4735,0,1200
MKT6878,01-12-2020,19760,2392,1385,15983,5440,0,1200
MKT6878,01-01-2021,16337,1825,1570,12942,8863,1,0
MKT6878,01-02-2021,12795,362,5016,7417,12405,1,1400
MKT6878,01-03-2021,16756,356,2142,14258,8444,0,1200
MKT6878,01-04-2021,13441,997,2549,9895,11759,3,1700
MKT6878,01-05-2021,12085,556,1811,9718,13115,3,1500
MKT6878,01-06-2021,17606,487,3043,14076,7594,2,0
MKT6878,01-07-2021,12528,2195,5160,5173,12672,1,600
MKT6878,01-08-2021,15726,2688,3222,9816,9474,1,600
MKT6878,01-09-2021,10531,751,5284,4496,14669,3,1000
MKT6895,01-10-2020,10111,852,4450,4809,15089,3,800
MKT6895,01-11-2020,12701,566,3311,8824,12499,1,300
MKT6895,01-12-2020,9676,449,1743,7484,15524,1,1500
MKT6895,01-01-2021,8085,796,2691,4598,17115,2,200
MKT6895,01-02-2021,16568,1768,5237,9563,8632,3,400
MKT6895,01-03-2021,13289,944,3618,8727,11911,0,500
MKT6895,01-04-2021,14467,2489,4421,7557,10733,2,2000
MKT6895,01-05-2021,18644,892,3217,14535,6556,0,1000
MKT6895,01-06-2021,8875,1472,1645,5758,16325,3,1000
MKT6895,01-07-2021,11114,328,3916,6870,14086,0,1800
MKT6895,01-08-2021,15406,222,4685,10499,9794,0,1300
MKT6895,01-09-2021,18912,733,4708,13471,6288,2,200
MKT6917,01-10-2020,20080,1176,2780,16124,5120,0,1400
MKT6917,01-11-2020,10906,15,3151,7740,14294,3,1700
MKT6917,01-12-2020,17931,2567,905,14459,7269,3,700
MKT6917,01-01-2021,19173,2192,1329,15652,6027,1,200
MKT6917,01-02-2021,15058,371,3354,11333,10142,2,600
MKT6917,01-03-2021,12556,2352,3772,6432,12644,0,2000
MKT6917,01-04-2021,11738,1760,1525,8453,13462,0,900
MKT6917,01-05-2021,15821,262,4959,10600,9379,1,1300
MKT6917,01-06-2021,12454,44,3955,8455,12746,0,1100
MKT6917,01-07-2021,14861,1987,3932,8942,10339,1,900
MKT6917,01-08-2021,8007,13,1869,6125,17193,1,1300
MKT6917,01-09-2021,7188,93,1109,5986,18012,0,1400
MKT7287,01-10-2020,18660,1698,2585,14377,6540,3,1800
MKT7287,01-11-2020,11822,2692,2955,6175,13378,0,400
MKT7287,01-12-2020,12887,1577,1091,10219,12313,3,400
MKT7287,01-01-2021,8203,945,2164,5094,16997,2,1800
MKT7287,01-02-2021,15878,1343,5379,9156,9322,1,1100
MKT7287,01-03-2021,5948,1024,1096,3828,19252,3,1000
MKT7287,01-04-2021,7272,406,2775,4091,17928,1,300
MKT7287,01-05-2021,13929,1031,5308,7590,11271,2,1600
MKT7287,01-06-2021,20823,1870,5388,13565,4377,1,800
MKT7287,01-07-2021,12926,1,3298,9627,12274,3,1200
MKT7287,01-08-2021,19433,2247,2578,14608,5767,1,200
MKT7287,01-09-2021,18977,2604,4050,12323,6223,1,2000
MKT7303,01-10-2020,13281,1729,3256,8296,11919,3,1800
MKT7303,01-11-2020,11306,2385,5175,3746,13894,2,1300
MKT7303,01-12-2020,10395,1522,1090,7783,14805,1,700
MKT7303,01-01-2021,11575,1136,2088,8351,13625,0,400
MKT7303,01-02-2021,14823,37,4175,10611,10377,1,500
MKT7303,01-03-2021,9198,1046,2309,5843,16002,3,700
MKT7303,01-04-2021,15714,2170,4354,9190,9486,2,1700
MKT7303,01-05-2021,13416,609,3166,9641,11784,3,700
MKT7303,01-06-2021,19455,919,4229,14307,5745,3,800
MKT7303,01-07-2021,8116,438,3644,4034,17084,2,1200
MKT7303,01-08-2021,18824,876,4605,13343,6376,0,1100
MKT7303,01-09-2021,9342,1157,2180,6005,15858,3,2000
MKT7374,01-10-2020,14596,390,3777,10429,10604,1,0
MKT7374,01-11-2020,16365,2186,1675,12504,8835,2,1700
MKT7374,01-12-2020,17716,74,3433,14209,7484,0,0
MKT7374,01-01-2021,13100,2527,2901,7672,12100,2,1900
MKT7374,01-02-2021,9828,1761,2750,5317,15372,2,300
MKT7374,01-03-2021,9733,2093,3165,4475,15467,3,1500
MKT7374,01-04-2021,20682,1135,4456,15091,4518,3,700
MKT7374,01-05-2021,9276,721,1947,6608,15924,2,1600
MKT7374,01-06-2021,19728,1786,3002,14940,5472,1,600
MKT7374,01-07-2021,14838,1294,5025,8519,10362,2,1500
MKT7374,01-08-2021,11588,2366,4495,4727,13612,1,1100
MKT7374,01-09-2021,9682,409,4257,5016,15518,0,0
MKT7420,01-10-2020,19425,1842,5253,12330,5775,1,400
MKT7420,01-11-2020,13292,1097,1658,10537,11908,1,1900
MKT7420,01-12-2020,13804,2302,4812,6690,11396,0,500
MKT7420,01-01-2021,11587,2661,4002,4924,13613,2,1900
MKT7420,01-02-2021,13705,535,1280,11890,11495,3,1400
MKT7420,01-03-2021,13158,992,1615,10551,12042,3,200
MKT7420,01-04-2021,16149,2504,3158,10487,9051,1,1200
MKT7420,01-05-2021,10130,2475,3206,4449,15070,3,600
MKT7420,01-06-2021,16273,2600,2710,10963,8927,0,1800
MKT7420,01-07-2021,12803,1016,3767,8020,12397,2,1200
MKT7420,01-08-2021,19134,1478,1717,15939,6066,0,500
MKT7420,01-09-2021,12830,1746,4791,6293,12370,3,600
MKT7439,01-10-2020,9792,2628,2049,5115,15408,1,300
MKT7439,01-11-2020,18479,2330,2657,13492,6721,2,1400
MKT7439,01-12-2020,18490,927,2009,15554,6710,2,1400
MKT7439,01-01-2021,14335,151,3116,11068,10865,0,400
MKT7439,01-02-2021,8951,1178,1038,6735,16249,0,1200
MKT7439,01-03-2021,17367,1571,4181,11615,7833,3,1800
MKT7439,01-04-2021,6339,216,1403,4720,18861,3,500
MKT7439,01-05-2021,19682,1587,2804,15291,5518,0,1400
MKT7439,01-06-2021,8926,1672,3442,3812,16274,2,200
MKT7439,01-07-2021,19010,2399,2700,13911,6190,2,0
MKT7439,01-08-2021,8005,22,2172,5811,17195,2,200
MKT7439,01-09-2021,11646,813,4695,6138,13554,2,1200
MKT7655,01-10-2020,7130,686,1319,5125,18070,0,1000
MKT7655,01-11-2020,7046,1206,1120,4720,18154,2,300
MKT7655,01-12-2020,18595,1534,4680,12381,6605,2,700
MKT7655,01-01-2021,12910,2115,4018,6777,12290,1,1200
MKT7655,01-02-2021,12298,1113,2677,8508,12902,0,800
MKT7655,01-03-2021,11084,1488,4926,4670,14116,1,1300
MKT7655,01-04-2021,19427,1054,2767,15606,5773,0,1700
MKT7655,01-05-2021,16911,2648,1469,12794,8289,2,1900
MKT7655,01-06-2021,12725,615,3635,8475,12475,3,800
MKT7655,01-07-2021,16485,2003,4338,10144,8715,0,1400
MKT7655,01-08-2021,17185,23,3643,13519,8015,0,0
MKT7655,01-09-2021,19275,1039,2853,15383,5925,0,1500
MKT7668,01-10-2020,22574,2315,4835,15424,2626,1,700
MKT7668,01-11-2020,12907,1206,904,10797,12293,1,400
MKT7668,01-12-2020,13539,2395,3488,7656,11661,0,1000
MKT7668,01-01-2021,21141,507,5006,15628,4059,0,900
MKT7668,01-02-2021,8815,1906,1300,5609,16385,3,0
MKT7668,01-03-2021,11507,1536,2612,7359,13693,3,600
MKT7668,01-04-2021,14564,1384,2079,11101,10636,3,600
MKT7668,01-05-2021,13872,1624,1433,10815,11328,0,1300
MKT7668,01-06-2021,14245,962,4661,8622,10955,2,200
MKT7668,01-07-2021,14102,295,2103,11704,11098,1,1400
MKT7668,01-08-2021,14561,1422,3891,9248,10639,2,300
MKT7668,01-09-2021,9278,213,3647,5418,15922,2,700
MKT7694,01-10-2020,14418,321,4206,9891,10782,1,1500
MKT7694,01-11-2020,13636,667,5297,7672,11564,1,100
MKT7694,01-12-2020,16569,4,3951,12614,8631,0,100
MKT7694,01-01-2021,16608,902,4314,11392,8592,0,1400
MKT7694,01-02-2021,15569,1906,2782,10881,9631,2,200
MKT7694,01-03-2021,16362,2261,4905,9196,8838,3,1800
MKT7694,01-04-2021,21421,1669,4211,15541,3779,2,200
MKT7694,01-05-2021,16923,596,3978,12349,8277,0,1200
MKT7694,01-06-2021,12822,1165,1653,10004,12378,3,1700
MKT7694,01-07-2021,14048,1074,3665,9309,11152,3,2000
MKT7694,01-08-2021,16774,1932,1800,13042,8426,3,1300
MKT7694,01-09-2021,13276,1509,1889,9878,11924,0,1800
MKT7801,01-10-2020,9061,2046,1825,5190,16139,1,0
MKT7801,01-11-2020,8869,80,3993,4796,16331,2,1600
MKT7801,01-12-2020,17070,2108,1714,13248,8130,2,1200
MKT7801,01-01-2021,14397,972,1824,11601,10803,2,2000
MKT7801,01-02-2021,13937,2055,4368,7514,11263,1,400
MKT7801,01-03-2021,12189,1551,2702,7936,13011,0,1800
MKT7801,01-04-2021,18551,1356,4443,12752,6649,1,1100
MKT7801,01-05-2021,12339,876,3354,8109,12861,1,1700
MKT7801,01-06-2021,13807,2189,1766,9852,11393,0,1500
MKT7801,01-07-2021,16259,2149,4386,9724,8941,0,200
MKT7801,01-08-2021,14245,1290,1563,11392,10955,0,400
MKT7801,01-09-2021,13741,461,5002,8278,11459,3,0
MKT7910,01-10-2020,18373,2293,2228,13852,6827,1,500
MKT7910,01-11-2020,20301,2235,4329,13737,4899,3,1500
MKT7910,01-12-2020,19291,1146,2017,16128,5909,3,1200
MKT7910,01-01-2021,18134,847,3681,13606,7066,3,1200
MKT7910,01-02-2021,20963,2046,3061,15856,4237,1,0
MKT7910,01-03-2021,12564,1271,2279,9014,12636,3,800
MKT7910,01-04-2021,20637,1685,2850,16102,4563,0,1700
MKT7910,01-05-2021,20549,1928,4288,14333,4651,1,1800
MKT7910,01-06-2021,8316,654,3179,4483,16884,0,700
MKT7910,01-07-2021,9743,2104,2356,5283,15457,3,1300
MKT7910,01-08-2021,19410,899,3011,15500,5790,3,1100
MKT7910,01-09-2021,19473,1331,3073,15069,5727,2,1500
MKT8004,01-10-2020,18012,2073,4091,11848,7188,1,2000
MKT8004,01-11-2020,16114,1988,2456,11670,9086,0,200
MKT8004,01-12-2020,11979,1698,4428,5853,13221,3,2000
MKT8004,01-01-2021,18562,2282,1876,14404,6638,2,1400
MKT8004,01-02-2021,12900,2134,4390,6376,12300,2,600
MKT8004,01-03-2021,10670,1712,3904,5054,14530,2,1300
MKT8004,01-04-2021,15954,2615,3779,9560,9246,2,1100
MKT8004,01-05-2021,12857,1817,2837,8203,12343,3,800
MKT8004,01-06-2021,8636,1962,2477,4197,16564,1,600
MKT8004,01-07-2021,17761,1736,2782,13243,7439,2,800
MKT8004,01-08-2021,18419,2618,2454,13347,6781,3,100
MKT8004,01-09-2021,9860,2182,1629,6049,15340,2,1500
MKT8158,01-10-2020,11188,569,3413,7206,14012,0,1700
MKT8158,01-11-2020,10439,197,1952,8290,14761,2,1500
MKT8158,01-12-2020,20521,1804,2993,15724,4679,0,0
MKT8158,01-01-2021,22668,1876,4792,16000,2532,3,800
MKT8158,01-02-2021,10305,1161,5326,3818,14895,0,1800
MKT8158,01-03-2021,18371,773,3683,13915,6829,1,1500
MKT8158,01-04-2021,20598,721,4461,15416,4602,0,1600
MKT8158,01-05-2021,8346,471,3082,4793,16854,0,900
MKT8158,01-06-2021,16610,2405,5356,8849,8590,0,1800
MKT8158,01-07-2021,9262,1321,1893,6048,15938,1,1400
MKT8158,01-08-2021,16638,246,974,15418,8562,1,900
MKT8158,01-09-2021,12977,2514,5292,5171,12223,1,100
MKT8164,01-10-2020,21920,1885,5138,14897,3280,1,200
MKT8164,01-11-2020,8017,1131,2131,4755,17183,3,200
MKT8164,01-12-2020,12197,173,3762,8262,13003,2,1400
MKT8164,01-01-2021,18322,2137,3654,12531,6878,0,1800
MKT8164,01-02-2021,15961,1613,3434,10914,9239,1,700
MKT8164,01-03-2021,18644,2648,2552,13444,6556,0,1700
MKT8164,01-04-2021,10696,653,4111,5932,14504,1,500
MKT8164,01-05-2021,13080,538,1176,11366,12120,3,2000
MKT8164,01-06-2021,18354,509,3005,14840,6846,3,1800
MKT8164,01-07-2021,18249,2047,3201,13001,6951,2,1400
MKT8164,01-08-2021,8719,1003,3050,4666,16481,3,600
MKT8164,01-09-2021,19103,2071,4033,12999,6097,2,200
MKT8206,01-10-2020,14167,2521,3616,8030,11033,0,400
MKT8206,01-11-2020,13341,377,3594,9370,11859,2,1300
MKT8206,01-12-2020,18857,2065,4858,11934,6343,1,600
MKT8206,01-01-2021,9942,1948,3960,4034,15258,1,1100
MKT8206,01-02-2021,15293,1983,5212,8098,9907,1,2000
MKT8206,01-03-2021,12798,1643,2017,9138,12402,3,1700
MKT8206,01-04-2021,16868,879,3569,12420,8332,2,1600
MKT8206,01-05-2021,11576,1642,3042,6892,13624,0,1700
MKT8206,01-06-2021,13096,2055,1117,9924,12104,3,200
MKT8206,01-07-2021,20421,24,4362,16035,4779,1,800
MKT8206,01-08-2021,14574,1532,2890,10152,10626,0,500
MKT8206,01-09-2021,15132,1073,3565,10494,10068,0,700
MKT8208,01-10-2020,17922,2571,5361,9990,7278,3,400
MKT8208,01-11-2020,13329,275,2507,10547,11871,0,2000
MKT8208,01-12-2020,8279,567,2438,5274,16921,3,1900
MKT8208,01-01-2021,10523,2408,3158,4957,14677,3,600
MKT8208,01-02-2021,18928,2536,5251,11141,6272,2,300
MKT8208,01-03-2021,18325,1963,1963,14399,6875,3,700
MKT8208,01-04-2021,13862,1115,1208,11539,11338,0,400
MKT8208,01-05-2021,15570,1192,1311,13067,9630,0,1700
MKT8208,01-06-2021,21691,1817,4024,15850,3509,2,600
MKT8208,01-07-2021,15761,157,2490,13114,9439,1,1000
MKT8208,01-08-2021,15099,1702,2819,10578,10101,1,1900
MKT8208,01-09-2021,9474,706,2573,6195,15726,3,1500
MKT8280,01-10-2020,20159,2139,4212,13808,5041,1,1300
MKT8280,01-11-2020,17121,1379,3996,11746,8079,1,1900
MKT8280,01-12-2020,6900,431,1531,4938,18300,1,1900
MKT8280,01-01-2021,7215,405,1829,4981,17985,0,1900
MKT8280,01-02-2021,19347,2492,2975,13880,5853,2,700
MKT8280,01-03-2021,7083,1255,1101,4727,18117,0,1300
MKT8280,01-04-2021,12631,137,1495,10999,12569,2,1400
MKT8280,01-05-2021,7768,256,2714,4798,17432,1,1700
MKT8280,01-06-2021,9396,101,2569,6726,15804,1,1600
MKT8280,01-07-2021,18151,1424,3132,13595,7049,2,1300
MKT8280,01-08-2021,17637,623,1618,15396,7563,3,1600
MKT8280,01-09-2021,15832,2041,5225,8566,9368,1,1400
MKT8343,01-10-2020,16057,1033,5281,9743,9143,0,600
MKT8343,01-11-2020,20298,213,4563,15522,4902,1,1700
MKT8343,01-12-2020,19861,1249,4604,14008,5339,1,200
MKT8343,01-01-2021,17987,1968,4461,11558,7213,1,1300
MKT8343,01-02-2021,16303,2128,2697,11478,8897,0,1500
MKT8343,01-03-2021,15733,1457,2610,11666,9467,1,1900
MKT8343,01-04-2021,10757,716,2325,7716,14443,2,200
MKT8343,01-05-2021,14557,2241,1338,10978,10643,3,200
MKT8343,01-06-2021,9173,590,2619,5964,16027,1,1600
MKT8343,01-07-2021,14663,1846,2509,10308,10537,0,1100
MKT8343,01-08-2021,13663,2207,1593,9863,11537,0,0
MKT8343,01-09-2021,13493,999,4040,8454,11707,0,2000
MKT8404,01-10-2020,22080,1411,5162,15507,3120,2,1300
MKT8404,01-11-2020,8407,158,2181,6068,16793,0,1300
MKT8404,01-12-2020,16655,1022,2730,12903,8545,2,1200
MKT8404,01-01-2021,12539,1754,3624,7161,12661,1,1800
MKT8404,01-02-2021,17737,942,1473,15322,7463,2,1300
MKT8404,01-03-2021,15919,1045,1282,13592,9281,3,1300
MKT8404,01-04-2021,14650,1066,5096,8488,10550,2,1100
MKT8404,01-05-2021,12992,2101,5280,5611,12208,1,1700
MKT8404,01-06-2021,16511,525,5021,10965,8689,2,700
MKT8404,01-07-2021,12904,561,1615,10728,12296,0,2000
MKT8404,01-08-2021,7087,1646,1606,3835,18113,3,1500
MKT8404,01-09-2021,17357,1018,2613,13726,7843,1,1800
MKT8421,01-10-2020,6472,233,1502,4737,18728,1,600
MKT8421,01-11-2020,16054,2397,1246,12411,9146,3,100
MKT8421,01-12-2020,19953,1408,4917,13628,5247,0,800
MKT8421,01-01-2021,10791,1458,4519,4814,14409,0,500
MKT8421,01-02-2021,18675,1427,3737,13511,6525,0,300
MKT8421,01-03-2021,15138,1350,3669,10119,10062,2,1000
MKT8421,01-04-2021,15522,2025,5347,8150,9678,1,200
MKT8421,01-05-2021,18645,1045,2256,15344,6555,0,100
MKT8421,01-06-2021,9123,1404,3815,3904,16077,3,2000
MKT8421,01-07-2021,15506,1198,5142,9166,9694,0,100
MKT8421,01-08-2021,17503,2329,2602,12572,7697,3,800
MKT8421,01-09-2021,6076,348,2065,3663,19124,1,1500
MKT8455,01-10-2020,19148,210,3651,15287,6052,3,300
MKT8455,01-11-2020,13884,2585,1101,10198,11316,0,1500
MKT8455,01-12-2020,14289,2665,4066,7558,10911,2,400
MKT8455,01-01-2021,15964,2368,2694,10902,9236,1,0
MKT8455,01-02-2021,19410,2253,4176,12981,5790,1,1400
MKT8455,01-03-2021,14309,1416,2537,10356,10891,2,1900
MKT8455,01-04-2021,8298,2059,1568,4671,16902,1,800
MKT8455,01-05-2021,21826,920,4849,16057,3374,3,400
MKT8455,01-06-2021,10695,973,3973,5749,14505,0,300
MKT8455,01-07-2021,12660,2264,3818,6578,12540,0,300
MKT8455,01-08-2021,10126,551,2988,6587,15074,3,700
MKT8455,01-09-2021,7016,1556,1710,3750,18184,2,1800
MKT8560,01-10-2020,19665,1081,2622,15962,5535,3,500
MKT8560,01-11-2020,10263,1142,5391,3730,14937,2,400
MKT8560,01-12-2020,18064,1480,3603,12981,7136,2,900
MKT8560,01-01-2021,20127,2435,2092,15600,5073,2,1200
MKT8560,01-02-2021,12240,1576,4211,6453,12960,0,1500
MKT8560,01-03-2021,9344,1288,2998,5058,15856,1,300
MKT8560,01-04-2021,22271,2150,4882,15239,2929,0,800
MKT8560,01-05-2021,13324,739,5234,7351,11876,2,1500
MKT8560,01-06-2021,9932,886,5176,3870,15268,3,700
MKT8560,01-07-2021,11164,823,1388,8953,14036,1,100
MKT8560,01-08-2021,9301,1630,2552,5119,15899,2,500
MKT8560,01-09-2021,15301,2171,3918,9212,9899,1,800
MKT8574,01-10-2020,14493,1149,2885,10459,10707,3,300
MKT8574,01-11-2020,12521,111,1181,11229,12679,3,300
MKT8574,01-12-2020,13253,607,4867,7779,11947,0,1300
MKT8574,01-01-2021,13574,2684,5245,5645,11626,0,700
MKT8574,01-02-2021,14417,1563,1671,11183,10783,3,1000
MKT8574,01-03-2021,9844,1052,1559,7233,15356,1,1800
MKT8574,01-04-2021,10784,1619,5059,4106,14416,3,1500
MKT8574,01-05-2021,12477,1954,2118,8405,12723,2,1400
MKT8574,01-06-2021,20656,226,5283,15147,4544,0,1800
MKT8574,01-07-2021,13281,2116,2103,9062,11919,3,400
MKT8574,01-08-2021,10249,1703,1452,7094,14951,2,1000
MKT8574,01-09-2021,11519,759,1268,9492,13681,3,900
MKT8587,01-10-2020,16651,463,1973,14215,8549,0,1000
MKT8587,01-11-2020,8081,685,2205,5191,17119,2,2000
MKT8587,01-12-2020,10057,484,4945,4628,15143,0,700
MKT8587,01-01-2021,18878,1337,4650,12891,6322,2,500
MKT8587,01-02-2021,13318,307,2273,10738,11882,3,0
MKT8587,01-03-2021,9212,773,3279,5160,15988,1,500
MKT8587,01-04-2021,8062,2018,1844,4200,17138,2,300
MKT8587,01-05-2021,19126,824,2497,15805,6074,2,300
MKT8587,01-06-2021,9084,1555,2948,4581,16116,2,500
MKT8587,01-07-2021,11179,1083,4254,5842,14021,0,1200
MKT8587,01-08-2021,17535,1998,4090,11447,7665,3,900
MKT8587,01-09-2021,20550,1110,4569,14871,4650,3,400
MKT8651,01-10-2020,10242,1065,3891,5286,14958,0,600
MKT8651,01-11-2020,18602,741,5152,12709,6598,3,1600
MKT8651,01-12-2020,19262,1907,1951,15404,5938,3,1800
MKT8651,01-01-2021,8198,1095,1823,5280,17002,1,1900
MKT8651,01-02-2021,15633,1009,1814,12810,9567,0,1600
MKT8651,01-03-2021,17576,125,4996,12455,7624,0,500
MKT8651,01-04-2021,14613,1206,5094,8313,10587,2,600
MKT8651,01-05-2021,14080,2347,4098,7635,11120,2,500
MKT8651,01-06-2021,20332,472,4399,15461,4868,1,900
MKT8651,01-07-2021,15753,1085,2711,11957,9447,0,0
MKT8651,01-08-2021,14037,1960,1308,10769,11163,1,1200
MKT8651,01-09-2021,7406,1232,1755,4419,17794,2,500
MKT8683,01-10-2020,17007,1154,2023,13830,8193,3,1300
MKT8683,01-11-2020,14923,1442,5304,8177,10277,0,100
MKT8683,01-12-2020,17632,5,2480,15147,7568,0,800
MKT8683,01-01-2021,12422,1193,4554,6675,12778,0,200
MKT8683,01-02-2021,12290,1017,3832,7441,12910,3,1300
MKT8683,01-03-2021,12126,1427,3505,7194,13074,0,1700
MKT8683,01-04-2021,6768,314,1018,5436,18432,3,700
MKT8683,01-05-2021,16241,520,1926,13795,8959,0,800
MKT8683,01-06-2021,15461,2403,3511,9547,9739,2,1700
MKT8683,01-07-2021,18650,53,2488,16109,6550,1,300
MKT8683,01-08-2021,10257,311,1431,8515,14943,1,1900
MKT8683,01-09-2021,20185,1495,4455,14235,5015,1,1300
MKT8721,01-10-2020,20734,2500,4073,14161,4466,0,600
MKT8721,01-11-2020,18039,1813,2726,13500,7161,3,800
MKT8721,01-12-2020,19636,63,4579,14994,5564,3,400
MKT8721,01-01-2021,14485,1481,3930,9074,10715,0,600
MKT8721,01-02-2021,19969,814,5343,13812,5231,0,500
MKT8721,01-03-2021,16984,1339,5225,10420,8216,2,100
MKT8721,01-04-2021,20675,2442,3894,14339,4525,3,900
MKT8721,01-05-2021,15565,1946,3955,9664,9635,2,1000
MKT8721,01-06-2021,15169,2185,3924,9060,10031,3,100
MKT8721,01-07-2021,15146,2517,4922,7707,10054,0,1100
MKT8721,01-08-2021,18106,1601,3395,13110,7094,3,1900
MKT8721,01-09-2021,11488,1245,4916,5327,13712,0,1300
MKT8805,01-10-2020,12105,1230,5108,5767,13095,1,2000
MKT8805,01-11-2020,21192,915,4964,15313,4008,2,1800
MKT8805,01-12-2020,18167,1532,3717,12918,7033,2,100
MKT8805,01-01-2021,11676,1615,3412,6649,13524,1,1500
MKT8805,01-02-2021,15410,200,5003,10207,9790,0,1500
MKT8805,01-03-2021,8159,1488,1056,5615,17041,3,700
